"Dine_In_2019_weekly_pct","confirmed.add_weekly","residential_mob_weekly","Urbanization.rate","WEI"
"1",0.941011207796813,324.928571428572,-0.142857142857143,0.59,-9.12
"2",0.772120644723466,170.214285714285,0.714285714285714,0.562,-9.12
"3",0.915627045060963,378.928571428572,1.14285714285714,0.898,-9.12
"4",0.798988825083891,1900,1.28571428571429,0.95,-9.12
"5",0.848003693771647,319.357142857142,1.42857142857143,0.862,-9.12
"6",0.832882138202956,250,1,0.88,-9.12
"7",0.901812332494016,85.0714285714286,2.14285714285714,1,-9.12
"8",0.8361385149393,100.285714285714,0.142857142857143,0.833,-9.12
"9",0.860246515223198,997.42857142857,0.714285714285714,0.912,-9.12
"10",0.856566377559835,750.571428571428,0.857142857142857,0.751,-9.12
"11",0.881052160799693,347,-0.285714285714286,0.64,-9.12
"12",0.936508857700913,37.2142857142857,0,0.706,-9.12
"13",0.874717780267757,1107.07142857142,0.142857142857143,0.885,-9.12
"14",0.86393726594851,468.142857142857,0,0.724,-9.12
"15",0.857113515272557,145.5,-0.142857142857143,0.742,-9.12
"16",0.917586321326739,162.642857142857,0.285714285714286,0.584,-9.12
"17",0.928997003102297,432.785714285714,0.142857142857143,0.732,-9.12
"18",0.840651036713122,648.214285714286,2.42857142857143,0.92,-9.12
"19",0.839075014945794,659.285714285714,0.714285714285714,0.872,-9.12
"20",0.845817023950572,31.4285714285715,1.28571428571429,0.387,-9.12
"21",0.831495780452062,605.071428571428,0.571428571428571,0.746,-9.12
"22",0.898593707333324,372.571428571429,0.571428571428571,0.733,-9.12
"23",0.868989234626907,202.214285714285,-0.285714285714286,0.704,-9.12
"24",0.942741155656597,253,0.285714285714286,0.493,-9.12
"25",0.925671598381095,7.28571428571428,0.285714285714286,0.559,-9.12
"26",0.862699722301328,601.928571428572,0.285714285714286,0.661,-9.12
"27",0.89831450982686,166.428571428572,0.285714285714286,0.731,-9.12
"28",0.791132838151226,50,1,0.603,-9.12
"29",0.774192154494986,995.785714285713,1.14285714285714,0.947,-9.12
"30",0.899564458060578,134.714285714286,0.428571428571429,0.774,-9.12
"31",0.866790101724058,136.857142857143,0.857142857142857,0.942,-9.12
"32",0.822948412393729,1865.71428571429,2.42857142857143,0.879,-9.12
"33",0.792918457097766,556,0.285714285714286,0.779,-9.12
"34",0.806860766076286,103.428571428572,0.571428571428571,0.662,-9.12
"35",0.902023551923629,62.7142857142858,-0.142857142857143,0.81,-9.12
"36",0.866004739612159,784.357142857143,0.571428571428571,0.787,-9.12
"37",0.864544892292562,81.5,1.71428571428571,0.907,-9.12
"38",0.911113760913818,182.5,-0.285714285714286,0.663,-9.12
"39",0.908602164322881,382.071428571428,0.571428571428571,0.664,-9.12
"40",0.878292888693171,1161.14285714286,0.571428571428571,0.847,-9.12
"41",0.84905040966881,159.285714285715,0.714285714285714,0.906,-9.12
"42",0.898993000027728,602.857142857143,1.28571428571429,0.755,-9.12
"43",0.902924069549439,6.71428571428571,1,0.389,-9.12
"44",0.918611641483488,295.142857142858,1.14285714285714,0.84,-9.12
"45",0.91069793406432,308.285714285714,0,0.702,-9.12
"46",0.696353190768897,32.4285714285714,0.571428571428571,0.487,-9.12
"47",0.941011207796813,324.928571428572,6.85714285714286,0.59,-9.12
"48",0.772120644723466,170.214285714285,5.42857142857143,0.562,-9.12
"49",0.915627045060963,378.928571428572,9.57142857142857,0.898,-9.12
"50",0.798988825083891,1900,11.7142857142857,0.95,-9.12
"51",0.848003693771647,319.357142857142,7.71428571428571,0.862,-9.12
"52",0.832882138202956,250,9.28571428571428,0.88,-9.12
"53",0.901812332494016,85.0714285714286,16,1,-9.12
"54",0.8361385149393,100.285714285714,8.57142857142857,0.833,-9.12
"55",0.860246515223198,997.42857142857,9.42857142857143,0.912,-9.12
"56",0.856566377559835,750.571428571428,8.85714285714286,0.751,-9.12
"57",0.881052160799693,347,5.28571428571429,0.64,-9.12
"58",0.936508857700913,37.2142857142857,3,0.706,-9.12
"59",0.874717780267757,1107.07142857142,8.28571428571429,0.885,-9.12
"60",0.86393726594851,468.142857142857,5.57142857142857,0.724,-9.12
"61",0.857113515272557,145.5,5.14285714285714,0.742,-9.12
"62",0.917586321326739,162.642857142857,6,0.584,-9.12
"63",0.928997003102297,432.785714285714,7.85714285714286,0.732,-9.12
"64",0.840651036713122,648.214285714286,11.2857142857143,0.92,-9.12
"65",0.839075014945794,659.285714285714,11.5714285714286,0.872,-9.12
"66",0.845817023950572,31.4285714285715,5,0.387,-9.12
"67",0.831495780452062,605.071428571428,6,0.746,-9.12
"68",0.898593707333324,372.571428571429,7.85714285714286,0.733,-9.12
"69",0.868989234626907,202.214285714285,5.42857142857143,0.704,-9.12
"70",0.942741155656597,253,6,0.493,-9.12
"71",0.925671598381095,7.28571428571428,2,0.559,-9.12
"72",0.862699722301328,601.928571428572,7.71428571428571,0.661,-9.12
"73",0.89831450982686,166.428571428572,6,0.731,-9.12
"74",0.791132838151226,50,7.71428571428571,0.603,-9.12
"75",0.774192154494986,995.785714285713,11.8571428571429,0.947,-9.12
"76",0.899564458060578,134.714285714286,8.71428571428571,0.774,-9.12
"77",0.866790101724058,136.857142857143,9.14285714285714,0.942,-9.12
"78",0.822948412393729,1865.71428571429,10.8571428571429,0.879,-9.12
"79",0.792918457097766,556,6.14285714285714,0.779,-9.12
"80",0.806860766076286,103.428571428572,5,0.662,-9.12
"81",0.902023551923629,62.7142857142858,7.14285714285714,0.81,-9.12
"82",0.866004739612159,784.357142857143,8,0.787,-9.12
"83",0.864544892292562,81.5,8,0.907,-9.12
"84",0.911113760913818,182.5,6.57142857142857,0.663,-9.12
"85",0.908602164322881,382.071428571428,6,0.664,-9.12
"86",0.878292888693171,1161.14285714286,9.57142857142857,0.847,-9.12
"87",0.84905040966881,159.285714285715,7.14285714285714,0.906,-9.12
"88",0.898993000027728,602.857142857143,9.57142857142857,0.755,-9.12
"89",0.902924069549439,6.71428571428571,7.42857142857143,0.389,-9.12
"90",0.918611641483488,295.142857142858,9,0.84,-9.12
"91",0.91069793406432,308.285714285714,6.71428571428571,0.702,-9.12
"92",0.696353190768897,32.4285714285714,4.71428571428571,0.487,-9.12
"93",0.941011207796813,324.928571428572,8.14285714285714,0.59,-9.12
"94",0.772120644723466,170.214285714285,6.42857142857143,0.562,-9.12
"95",0.915627045060963,378.928571428572,11.5714285714286,0.898,-9.12
"96",0.798988825083891,1900,15.4285714285714,0.95,-9.12
"97",0.848003693771647,319.357142857142,12,0.862,-9.12
"98",0.832882138202956,250,13.4285714285714,0.88,-9.12
"99",0.901812332494016,85.0714285714286,19,1,-9.12
"100",0.8361385149393,100.285714285714,11.4285714285714,0.833,-9.12
"101",0.860246515223198,997.42857142857,11.2857142857143,0.912,-9.12
"102",0.856566377559835,750.571428571428,10.7142857142857,0.751,-9.12
"103",0.881052160799693,347,9.28571428571429,0.64,-9.12
"104",0.936508857700913,37.2142857142857,5.57142857142857,0.706,-9.12
"105",0.874717780267757,1107.07142857142,13.8571428571429,0.885,-9.12
"106",0.86393726594851,468.142857142857,9.42857142857143,0.724,-9.12
"107",0.857113515272557,145.5,8,0.742,-9.12
