"Amount_2019_weekly","confirmed.add_weekly","residential_mob_weekly","Urbanization.rate","WEI"
11.9164916846637,0,-0.142857142857143,0.59,1.455
11.7588772520707,0,0.714285714285714,0.562,1.455
13.1598741671088,0.285714285714286,1.14285714285714,0.898,1.455
15.7786287465924,6.64285714285717,1.28571428571429,0.95,1.455
13.9371825130093,0.57142857142857,1.42857142857143,0.862,1.455
13.7848355722674,0,1,0.88,1.455
13.3076021390632,0,2.14285714285714,1,1.455
11.6405960112134,0,0.142857142857143,0.833,1.455
15.2514435517738,0.714285714285715,0.714285714285714,0.912,1.455
12.9021245547068,0.357142857142857,0.857142857142857,0.751,1.455
11.9781973636432,0,-0.285714285714286,0.64,1.455
11.6535961941493,0,0,0.706,1.455
14.8109606948117,0.428571428571428,0.142857142857143,0.885,1.455
13.4159072568469,0.142857142857143,0,0.724,1.455
11.8503926966237,0.0714285714285715,-0.142857142857143,0.742,1.455
12.9230699284677,0.0714285714285715,0.285714285714286,0.584,1.455
13.3100790111626,0,0.142857142857143,0.732,1.455
15.1233268778421,1.57142857142857,2.42857142857143,0.92,1.455
13.9472547568841,0.357142857142857,0.714285714285714,0.872,1.455
12.7182581492402,0,1.28571428571429,0.387,1.455
14.2169969901996,0,0.571428571428571,0.746,1.455
12.7453816299348,0.0714285714285715,0.571428571428571,0.733,1.455
13.3292572220122,0.0714285714285715,-0.285714285714286,0.704,1.455
12.0893841889071,0,0.285714285714286,0.493,1.455
11.4847408697707,0,0.285714285714286,0.559,1.455
13.3966687034292,0.142857142857143,0.285714285714286,0.661,1.455
11.9568816098262,0.0714285714285715,0.285714285714286,0.731,1.455
12.4690574399566,0.214285714285714,1,0.603,1.455
13.5011561957967,0.357142857142857,1.14285714285714,0.947,1.455
11.7953161061022,0,0.428571428571429,0.774,1.455
13.0103210940874,0.285714285714285,0.857142857142857,0.942,1.455
15.2225581165042,7.57142857142855,2.42857142857143,0.879,1.455
14.3757451951893,0,0.285714285714286,0.779,1.455
12.4834361627193,0.0714285714285715,0.571428571428571,0.662,1.455
13.2586084850712,1,-0.142857142857143,0.81,1.455
14.1406825240031,0.428571428571428,0.571428571428571,0.787,1.455
12.711431441673,0.214285714285714,1.71428571428571,0.907,1.455
12.8359756303805,0.142857142857143,-0.285714285714286,0.663,1.455
13.5095088656855,0.214285714285714,0.571428571428571,0.664,1.455
15.0363732799143,0.785714285714285,0.571428571428571,0.847,1.455
13.0097539079596,0.0714285714285715,0.714285714285714,0.906,1.455
13.9115574712489,0.142857142857143,1.28571428571429,0.755,1.455
12.1352672446487,0.0714285714285715,1,0.389,1.455
14.0474460189258,8.64285714285717,1.14285714285714,0.84,1.455
13.1091936158296,0,0,0.702,1.455
11.0237889249501,0,0.571428571428571,0.487,1.455
11.9164916846637,0,6.85714285714286,0.59,1.455
11.7588772520707,0,5.42857142857143,0.562,1.455
13.1598741671088,0.285714285714286,9.57142857142857,0.898,1.455
15.7786287465924,6.64285714285717,11.7142857142857,0.95,1.455
13.9371825130093,0.57142857142857,7.71428571428571,0.862,1.455
13.7848355722674,0,9.28571428571428,0.88,1.455
13.3076021390632,0,16,1,1.455
11.6405960112134,0,8.57142857142857,0.833,1.455
15.2514435517738,0.714285714285715,9.42857142857143,0.912,1.455
12.9021245547068,0.357142857142857,8.85714285714286,0.751,1.455
11.9781973636432,0,5.28571428571429,0.64,1.455
11.6535961941493,0,3,0.706,1.455
14.8109606948117,0.428571428571428,8.28571428571429,0.885,1.455
13.4159072568469,0.142857142857143,5.57142857142857,0.724,1.455
11.8503926966237,0.0714285714285715,5.14285714285714,0.742,1.455
12.9230699284677,0.0714285714285715,6,0.584,1.455
13.3100790111626,0,7.85714285714286,0.732,1.455
15.1233268778421,1.57142857142857,11.2857142857143,0.92,1.455
13.9472547568841,0.357142857142857,11.5714285714286,0.872,1.455
12.7182581492402,0,5,0.387,1.455
14.2169969901996,0,6,0.746,1.455
12.7453816299348,0.0714285714285715,7.85714285714286,0.733,1.455
13.3292572220122,0.0714285714285715,5.42857142857143,0.704,1.455
12.0893841889071,0,6,0.493,1.455
11.4847408697707,0,2,0.559,1.455
13.3966687034292,0.142857142857143,7.71428571428571,0.661,1.455
11.9568816098262,0.0714285714285715,6,0.731,1.455
12.4690574399566,0.214285714285714,7.71428571428571,0.603,1.455
13.5011561957967,0.357142857142857,11.8571428571429,0.947,1.455
11.7953161061022,0,8.71428571428571,0.774,1.455
13.0103210940874,0.285714285714285,9.14285714285714,0.942,1.455
15.2225581165042,7.57142857142855,10.8571428571429,0.879,1.455
14.3757451951893,0,6.14285714285714,0.779,1.455
12.4834361627193,0.0714285714285715,5,0.662,1.455
13.2586084850712,1,7.14285714285714,0.81,1.455
14.1406825240031,0.428571428571428,8,0.787,1.455
12.711431441673,0.214285714285714,8,0.907,1.455
12.8359756303805,0.142857142857143,6.57142857142857,0.663,1.455
13.5095088656855,0.214285714285714,6,0.664,1.455
15.0363732799143,0.785714285714285,9.57142857142857,0.847,1.455
13.0097539079596,0.0714285714285715,7.14285714285714,0.906,1.455
13.9115574712489,0.142857142857143,9.57142857142857,0.755,1.455
12.1352672446487,0.0714285714285715,7.42857142857143,0.389,1.455
14.0474460189258,8.64285714285717,9,0.84,1.455
13.1091936158296,0,6.71428571428571,0.702,1.455
11.0237889249501,0,4.71428571428571,0.487,1.455
11.9164916846637,0,8.14285714285714,0.59,1.455
11.7588772520707,0,6.42857142857143,0.562,1.455
13.1598741671088,0.285714285714286,11.5714285714286,0.898,1.455
15.7786287465924,6.64285714285717,15.4285714285714,0.95,1.455
13.9371825130093,0.57142857142857,12,0.862,1.455
13.7848355722674,0,13.4285714285714,0.88,1.455
13.3076021390632,0,19,1,1.455
11.6405960112134,0,11.4285714285714,0.833,1.455
15.2514435517738,0.714285714285715,11.2857142857143,0.912,1.455
12.9021245547068,0.357142857142857,10.7142857142857,0.751,1.455
11.9781973636432,0,9.28571428571429,0.64,1.455
11.6535961941493,0,5.57142857142857,0.706,1.455
14.8109606948117,0.428571428571428,13.8571428571429,0.885,1.455
13.4159072568469,0.142857142857143,9.42857142857143,0.724,1.455
11.8503926966237,0.0714285714285715,8,0.742,1.455
12.9230699284677,0.0714285714285715,9.28571428571429,0.584,1.455
13.3100790111626,0,9,0.732,1.455
15.1233268778421,1.57142857142857,15.8571428571429,0.92,1.455
13.9472547568841,0.357142857142857,14.4285714285714,0.872,1.455
12.7182581492402,0,8.57142857142857,0.387,1.455
14.2169969901996,0,12.2857142857143,0.746,1.455
12.7453816299348,0.0714285714285715,12.5714285714286,0.733,1.455
13.3292572220122,0.0714285714285715,8.28571428571428,0.704,1.455
12.0893841889071,0,7.42857142857143,0.493,1.455
11.4847408697707,0,4.28571428571429,0.559,1.455
13.3966687034292,0.142857142857143,9,0.661,1.455
11.9568816098262,0.0714285714285715,10.4285714285714,0.731,1.455
12.4690574399566,0.214285714285714,12,0.603,1.455
13.5011561957967,0.357142857142857,16.4285714285714,0.947,1.455
11.7953161061022,0,9.85714285714286,0.774,1.455
13.0103210940874,0.285714285714285,13.4285714285714,0.942,1.455
15.2225581165042,7.57142857142855,15.2857142857143,0.879,1.455
14.3757451951893,0,10.1428571428571,0.779,1.455
12.4834361627193,0.0714285714285715,7.14285714285714,0.662,1.455
13.2586084850712,1,9.85714285714286,0.81,1.455
14.1406825240031,0.428571428571428,13.1428571428571,0.787,1.455
12.711431441673,0.214285714285714,13.4285714285714,0.907,1.455
