"Amount_2019_weekly","confirmed.add_weekly","residential_mob_weekly","Urbanization.rate","WEI"
11.0958967046613,0,10.8571428571429,0.487,1.455
12.1331377926951,0,14.2857142857143,0.59,1.455
11.7478085800174,0,11.5714285714286,0.562,1.455
13.0759156442998,0.285714285714286,15.4285714285714,0.898,1.455
15.7945679736544,6.64285714285717,20.7142857142857,0.95,1.455
13.858591410497,0.57142857142857,19.2857142857143,0.862,1.455
13.8653682597317,0,20.1428571428571,0.88,1.455
13.4426743855209,0,25.1428571428571,1,1.455
11.7754475503899,0,18.1428571428571,0.833,1.455
15.1141718027508,0.714285714285715,18,0.912,1.455
13.010486219881,0.357142857142857,17.1428571428571,0.751,1.455
11.9704534739572,0,14.7142857142857,0.64,1.455
11.5304209020766,0,13.2857142857143,0.706,1.455
14.9197284255009,0.428571428571428,19.2857142857143,0.885,1.455
13.4611217862921,0.142857142857143,16.8571428571429,0.724,1.455
11.8628550925275,0.0714285714285715,15.5714285714286,0.742,1.455
13.1392154667857,0.0714285714285715,15,0.584,1.455
13.356892267023,0,16.1428571428571,0.732,1.455
15.2207184786577,1.57142857142857,22.8571428571429,0.92,1.455
13.9938478889754,0.357142857142857,21.7142857142857,0.872,1.455
12.722024753393,0,15.5714285714286,0.387,1.455
14.3258743402408,0,21.7142857142857,0.746,1.455
12.8673737206353,0.0714285714285715,19.4285714285714,0.733,1.455
13.4026929704308,0.0714285714285715,15,0.704,1.455
12.1401356010097,0,13.5714285714286,0.493,1.455
11.4858664505369,0,13.4285714285714,0.559,1.455
13.525545826227,0.142857142857143,15.2857142857143,0.661,1.455
11.9798132235001,0.0714285714285715,15,0.731,1.455
12.4819797551212,0.214285714285714,18.8571428571429,0.603,1.455
13.5671797163384,0.357142857142857,24.5714285714286,0.947,1.455
11.8965217506705,0,15.8571428571429,0.774,1.455
13.0391261701507,0.285714285714285,18.7142857142857,0.942,1.455
15.3080151570186,7.57142857142855,24,0.879,1.455
14.4897748195238,0,17.4285714285714,0.779,1.455
12.5363357853403,0.0714285714285715,14.5714285714286,0.662,1.455
13.3131922904708,1,15.4285714285714,0.81,1.455
14.2124280120746,0.428571428571428,19.5714285714286,0.787,1.455
12.7712426057605,0.214285714285714,19.7142857142857,0.907,1.455
13.0781534258286,0.142857142857143,13.8571428571429,0.663,1.455
13.6057902019965,0.214285714285714,14,0.664,1.455
15.0603329885658,0.785714285714285,18.5714285714286,0.847,1.455
13.0468303447957,0.0714285714285715,16.5714285714286,0.906,1.455
14.0240493372462,0.142857142857143,18.4285714285714,0.755,1.455
11.6916211046361,0.0714285714285715,19.2857142857143,0.389,1.455
14.089408982795,8.64285714285717,18.8571428571429,0.84,1.455
13.1433146995998,0,17.7142857142857,0.702,1.455
11.0958967046613,0,13.5714285714286,0.487,1.455
