"State","Date","Dine_In_2020_weekly_pct"
"282","ID",2020-03-30,0.758867482911485
"283","ID",2020-04-06,0.729297609374269
"284","ID",2020-04-13,0.721044682173428
"285","ID",2020-04-20,0.731432978947966
"286","ID",2020-04-27,0.742690758397104
"287","ID",2020-05-04,0.756045799810436
"288","ID",2020-05-11,0.777427961203602
"289","ID",2020-05-18,0.848399363381075
"290","ID",2020-05-25,0.858831139150627
"291","ID",2020-06-01,0.861283292884267
"292","ID",2020-06-08,0.872615412782382
"293","ID",2020-06-15,0.879108851219188
"294","ID",2020-06-22,0.868588715674976
"295","ID",2020-06-29,0.872452492586253
"296","ID",2020-07-06,0.865301066970736
"297","ID",2020-07-13,0.815497256853207
"298","ID",2020-07-20,0.838158088359815
"299","ID",2020-07-27,0.836125569295773
"300","ID",2020-08-03,0.826263138033252
"301","IL",2020-02-17,0.864022451931446
"302","IL",2020-02-24,0.857150509965363
"303","IL",2020-03-02,0.859396607407885
"304","IL",2020-03-09,0.8333517368998
"305","IL",2020-03-16,0.416048578076636
"306","IL",2020-03-23,0.300484333099132
"307","IL",2020-03-30,0.287307214817707
"308","IL",2020-04-06,0.293891370209852
"309","IL",2020-04-13,0.292013998735682
"310","IL",2020-04-20,0.280406337565008
"311","IL",2020-04-27,0.29823942883989
"312","IL",2020-05-04,0.281107258842091
"313","IL",2020-05-11,0.283606532472287
"314","IL",2020-05-18,0.291214211814768
"315","IL",2020-05-25,0.409702966125848
"316","IL",2020-06-01,0.5618870153297
"317","IL",2020-06-08,0.618343729951052
"318","IL",2020-06-15,0.644009939036327
"319","IL",2020-06-22,0.667808628550751
"320","IL",2020-06-29,0.683225883175053
"321","IL",2020-07-06,0.694353479296401
"322","IL",2020-07-13,0.600498649462064
"323","IL",2020-07-20,0.62328866023221
"324","IL",2020-07-27,0.609636960437884
"325","IL",2020-08-03,0.604511773539148
"326","IN",2020-02-17,0.862105137391874
"327","IN",2020-02-24,0.855630783700928
"328","IN",2020-03-02,0.857450324341126
"329","IN",2020-03-09,0.833001750182637
